system:index,VH_before,VH_event,VV_before,VV_event,VV_minus_VH_event,class,dVH_event_before,dVV_event_before,elevation,random,slope,.geo
1432,-24.88018,-30.63089,-19.349907,-21.881594,8.749296,1,-5.750711,-2.531687,2.0,0.3104482365423369,3.3706372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77823919142216,9.22789884035358]}"
1433,-26.364489,-29.829777,-22.26845,-25.21254,4.6172366,1,-3.4652886,-2.9440906,3.0,0.523596964790116,2.0784101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67098034649828,9.163220139896973]}"
1434,-13.300498,-22.232664,-6.9988117,-16.921782,5.310882,1,-8.932166,-9.922971,3.0,0.9558019854212452,1.8779509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70008576170376,9.099349923196076]}"
1435,-15.729116,-30.835432,-9.977561,-21.773052,9.06238,1,-15.106316,-11.795491,5.0,0.24143742735572216,1.3195233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.59363540053559,8.938192161225034]}"
1436,-16.907305,-19.538708,-11.748069,-11.843271,7.695437,1,-2.6314032,-0.09520209,6.0,0.01998691934596919,3.8213496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7192198772555,9.097193966514189]}"
1437,-29.93986,-31.081987,-20.976925,-28.597858,2.4841292,1,-1.1421286,-7.6209335,0.0,0.5390692127052468,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66020056308885,9.214963100262258]}"
1438,-13.999662,-19.127998,-9.63305,-8.97584,10.152159,1,-5.1283355,0.65721035,4.0,0.6804755314395811,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7154469530622,8.957056782191543]}"
1439,-15.855768,-20.069706,-11.542044,-10.118336,9.951371,1,-4.2139387,1.4237084,4.0,0.8768654331542434,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.78659352356446,9.11012970660551]}"
1440,-15.485539,-16.174889,-9.320777,-9.972439,6.20245,1,-0.689349,-0.6516615,4.0,0.39291327977181134,0.9399234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92780868622806,9.360490176289622]}"
1441,-14.096886,-24.808088,-7.976913,-16.673801,8.134286,1,-10.711203,-8.696889,4.0,0.3476066574447718,1.3199542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8439958702197,9.16995750452787]}"
1442,-29.72897,-31.211042,-20.39876,-22.962597,8.248445,1,-1.4820722,-2.5638363,1.0,0.6860217795669581,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68149063532249,9.22789884035358]}"
1443,-13.151369,-18.75485,-9.733692,-7.620848,11.134003,1,-5.6034813,2.112844,3.0,0.8195866262176208,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81489045501424,9.11929252250353]}"
1444,-19.465807,-33.481857,-12.904243,-26.425024,7.056832,1,-14.016048,-13.520781,6.0,0.7777194866563119,2.6385128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79521735029202,9.171035482868813]}"
1445,-29.705328,-37.686886,-22.04319,-24.048265,13.638619,1,-7.981559,-2.0050762,1.0,0.6212961911521602,1.3200034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66828540064593,9.196098479295749]}"
1446,-13.793418,-20.200714,-8.508858,-12.746099,7.454614,1,-6.407296,-4.2372417,2.0,0.5196128243594964,1.3196065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67717872195871,8.983467251544658]}"
1447,-15.7397785,-36.64091,-8.224005,-25.962225,10.678686,1,-20.901133,-17.73822,0.0,0.790662630511402,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64753431758277,9.161872666970794]}"
1448,-24.735548,-25.830994,-18.863806,-20.601265,5.229728,1,-1.0954467,-1.73746,9.0,0.7105956535995059,7.532056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.89924226019305,9.30012338919679]}"
1449,-32.38947,-34.863976,-21.433285,-23.535158,11.328817,1,-2.4745054,-2.1018727,2.0,0.15786889055294662,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68822799995338,9.195828984710513]}"
1450,-18.2592,-20.49111,-10.114652,-13.048679,7.4424305,1,-2.2319112,-2.9340274,4.0,0.12412224680165207,1.3202438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.89331337931786,9.322491439771365]}"
1451,-29.043348,-32.821697,-23.795155,-24.105055,8.716641,1,-3.7783473,-0.30990067,7.0,0.6250249169481602,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85261969694726,9.344859490345941]}"
1452,-23.60782,-29.36286,-13.355954,-26.021517,3.341343,1,-5.7550397,-12.665562,2.0,0.2281047327871164,2.094102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66720742230498,9.084527721008104]}"
1453,-24.786404,-25.388865,-19.538628,-21.862377,3.5264878,1,-0.60246164,-2.3237503,7.0,0.7637141831685453,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94424785592744,9.33973909322646]}"
1454,-18.981932,-20.634022,-11.866027,-12.453179,8.180843,1,-1.6520904,-0.5871532,4.0,0.6819920668333576,0.93933076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80276319867862,9.138696132640511]}"
1455,-13.885053,-26.909872,-9.05784,-12.525543,14.384328,1,-13.024819,-3.4677033,6.0,0.8449625100514236,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75587114084757,9.09072609646853]}"
1456,-13.27879,-13.46187,-5.684658,-5.556898,7.904972,1,-0.18308002,0.12776007,9.0,0.296840960695009,2.095455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.97443124947385,9.368036024676226]}"
1457,-28.30418,-39.04839,-25.35169,-28.260094,10.788298,1,-10.744211,-2.9084039,3.0,0.9614026869045171,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77904767517786,9.183432233789663]}"
1458,-15.8013115,-18.968863,-8.537961,-10.5698,8.399063,1,-3.1675515,-2.0318394,9.0,0.6434852298077519,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80168522033767,9.384205699790376]}"
1459,-32.6272,-32.00677,-23.06602,-26.418795,5.5879774,1,0.6204297,-3.3527756,2.0,0.9710482843991411,1.8781979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72487926354546,9.146511475612352]}"
1460,-14.590366,-20.746925,-9.849486,-14.235146,6.51178,1,-6.1565595,-4.3856587,3.0,0.9732024704663048,2.966403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92619171871664,9.415467071677735]}"
1461,-15.483914,-16.526558,-8.192319,-9.353248,7.1733108,1,-1.0426444,-1.1609292,23.0,0.7442295671724977,3.7541606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84130092436735,9.315215085969998]}"
1462,-26.850155,-34.163116,-19.180569,-22.730995,11.432119,1,-7.3129597,-3.5504267,2.0,0.34297487865077425,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65993106850361,9.075634399695321]}"
1463,-14.418543,-41.201107,-8.302115,-26.804415,14.396689,1,-26.782562,-18.5023,1.0,0.9426304078449274,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66774641147545,9.228168334938815]}"
1464,-14.788267,-14.576428,-7.1297007,-6.5528374,8.023592,1,0.21183889,0.57686335,11.0,0.6566472114440325,2.09547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82351428174178,9.37100046511382]}"
1465,-20.32628,-32.104523,-12.403672,-21.024408,11.080113,1,-11.778241,-8.620736,7.0,0.7789006605611158,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73592854154013,9.136270681373388]}"
1466,-15.446805,-40.593086,-7.5279336,-25.720905,14.872183,1,-25.146282,-18.192972,4.0,0.4486058575345584,1.319927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64753431758277,9.155674291510369]}"
1467,-27.211279,-41.75223,-24.40612,-24.856272,16.89596,1,-14.540953,-0.45015028,4.0,0.2190442747223199,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74832529246098,9.133306240935793]}"
1468,-31.606747,-34.346355,-20.465675,-24.845184,9.501169,1,-2.7396066,-4.3795094,3.0,0.06399708001845639,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71571644764744,9.199601908903814]}"
1469,-12.527579,-16.28276,-6.698914,-9.984145,6.298616,1,-3.7551825,-3.2852316,5.0,0.9103122725024028,2.9640446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65508016596937,9.105278804071265]}"
1470,-15.362991,-15.138446,-9.867062,-10.795363,4.343082,1,0.2245462,-0.9283015,8.0,0.9126467007781653,2.0782454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77096283762079,9.024160933915272]}"
1471,-31.405642,-33.964027,-18.672092,-32.70113,1.2628974,1,-2.5583868,-14.029037,4.0,0.0013587949132327637,2.0783756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70844009384606,9.134384219276738]}"
1472,-17.128773,-20.0297,-11.6288595,-13.131451,6.898248,1,-2.9009259,-1.5025913,5.0,0.5353785432884709,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73808449822201,9.235714183325419]}"
1473,-20.681614,-23.940886,-13.018479,-14.518826,9.42206,1,-3.2592728,-1.5003468,6.0,0.9690849508618817,3.3695495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83240760305456,9.062698659604]}"
1474,-20.119516,-34.17752,-14.552778,-25.35682,8.820701,1,-14.058003,-10.804041,0.0,0.825902439152833,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.63217312622432,9.133306240935793]}"
1475,-30.61672,-41.066757,-22.754147,-31.173437,9.893319,1,-10.450037,-8.4192915,2.0,0.2143340510539673,3.8650668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77985615893357,9.188013641738673]}"
1476,-20.533798,-40.79877,-14.720487,-20.803665,19.995108,1,-20.264973,-6.0831776,4.0,0.1669623664521117,1.8783828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77096283762079,9.181276277107775]}"
1477,-14.789821,-17.44487,-8.802645,-11.940092,5.5047774,1,-2.6550486,-3.137447,3.0,0.7093839546189782,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72514875813069,9.115519598310227]}"
1478,-14.449129,-16.273146,-9.639187,-9.071187,7.2019596,1,-1.8240167,0.56800014,3.0,0.37539407339942643,1.3197592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72137583393739,9.06593259462683]}"
1479,-28.269928,-30.326973,-21.258524,-23.01153,7.3154445,1,-2.057046,-1.7530043,19.0,0.8073844526084644,13.273833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90517114106824,8.744156059855216]}"
1480,-15.130232,-18.04948,-8.049853,-7.941131,10.10835,1,-2.9192495,0.10872264,5.0,0.641848213344548,4.7209496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79333088819537,9.167801547845983]}"
1481,-15.811188,-19.11285,-10.670933,-10.065575,9.047275,1,-3.301662,0.6053581,3.0,0.285299617857238,1.3196173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66100904684455,8.98912663783461]}"
1482,-16.636652,-24.630928,-8.78578,-22.156841,2.4740875,1,-7.994275,-13.37106,4.0,0.41116636220339875,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7793171697631,9.150284399805653]}"
1483,-15.994091,-20.613031,-8.356055,-10.941804,9.671227,1,-4.6189404,-2.585748,7.0,0.7290277112941627,2.6377532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6327121153948,8.966758587260035]}"
1484,-29.648422,-29.339638,-22.936762,-22.166458,7.173179,1,0.30878422,0.77030396,2.0,0.9455851948537465,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75533215167711,9.121717973770652]}"
1485,-28.808949,-39.369614,-23.395134,-24.27322,15.096391,1,-10.560663,-0.87808746,3.0,0.21223181740527863,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68202962449296,9.08210226974098]}"
1486,-29.662298,-36.840443,-20.502316,-25.133944,11.7065,1,-7.1781464,-4.631629,1.0,0.14281068280356257,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65481067138414,9.170496493698343]}"
1487,-13.309715,-15.481375,-9.279494,-8.073348,7.408027,1,-2.1716595,1.2061468,5.0,0.5341881659810513,0.9392073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71113503969843,9.091534580224236]}"
1488,-27.71078,-31.470686,-22.859703,-29.630823,1.8398618,1,-3.7599065,-6.771121,0.0,0.448446498909039,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65508016596937,9.22062248655221]}"
1489,-26.343018,-30.553436,-19.09102,-27.87628,2.6771555,1,-4.2104177,-8.785259,7.0,0.5392504167706387,2.9338872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76260850547848,8.747659489463283]}"
1490,-15.705889,-16.372805,-11.788443,-12.765127,3.6076772,1,-0.66691524,-0.9766844,6.0,0.2922827899662628,2.8135376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67205832483923,8.824195951670266]}"
1491,-16.528255,-19.639301,-10.879802,-11.36212,8.277182,1,-3.1110466,-0.48231843,4.0,0.562447445148975,2.07862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00218919175315,9.337583136544573]}"
1492,-14.317626,-15.040315,-8.018194,-12.1265335,2.9137816,1,-0.7226887,-4.1083393,10.0,0.552746714523792,4.1854672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84507384856065,9.383397216034668]}"
1493,-14.092209,-18.806393,-10.4412985,-12.382936,6.4234576,1,-4.7141848,-1.9416374,5.0,0.21603346389270783,0.9397961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99437384878131,9.313328623873346]}"
1494,-16.25586,-27.986105,-9.725685,-20.553785,7.432319,1,-11.730246,-10.8281,9.0,0.1452954638080458,0.93915784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83429406515121,9.072669959257727]}"
1495,-15.558042,-15.753642,-10.822751,-11.291287,4.4623547,1,-0.19560035,-0.46853632,3.0,0.7122345150261588,0.939281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6402579637814,9.119831511674]}"
1496,-14.231011,-22.906878,-7.7368717,-12.986882,9.919994,1,-8.675865,-5.2500105,3.0,0.6549253209952788,0.93930954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.790635942343,9.130611295083435]}"
1497,-13.833246,-17.066309,-6.113834,-8.985862,8.080447,1,-3.2330635,-2.872028,1.0,0.8648144351721986,3.371672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94667330719457,9.382049743108489]}"
1498,-16.575783,-15.467087,-9.597135,-8.4411335,7.0259533,1,1.1086966,1.1560014,4.0,0.8303785130046418,3.9537077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71005706135749,9.068897035064424]}"
1499,-31.588474,-34.675774,-22.601944,-22.551172,12.1246,1,-3.0872986,0.050770804,1.0,0.9539774781411157,2.0944884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6755617544473,9.166454074919804]}"
1500,-13.766269,-38.4431,-8.033106,-29.998138,8.44496,1,-24.67683,-21.965033,14.0,0.7314069844387968,2.0778685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9881754733209,8.696994507438943]}"
1501,-15.251604,-18.991608,-10.481562,-13.039646,5.9519615,1,-3.7400036,-2.5580845,3.0,0.024222846149782096,2.934384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96472944440536,9.344859490345941]}"
1502,-13.169055,-17.949026,-5.971044,-6.459054,11.489973,1,-4.7799726,-0.48801017,13.0,0.051694564190437164,2.095598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86905886664664,9.397410934466933]}"
1503,-14.843711,-20.904936,-9.068271,-13.095944,7.808991,1,-6.0612245,-4.0276737,3.0,0.6391135123075163,1.319684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79333088819537,9.025238912256215]}"
1504,-30.737383,-39.161762,-24.450974,-24.529547,14.632214,1,-8.424378,-0.078572765,2.0,0.5533240826161202,5.913126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76934587010938,9.160255699459379]}"
1505,-16.494429,-31.163916,-12.336562,-25.442368,5.7215486,1,-14.669487,-13.105805,4.0,0.31125102555700745,2.638166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6793346786406,9.07832934554768]}"
1506,-30.414711,-41.61124,-20.78509,-27.873165,13.738074,1,-11.196529,-7.088075,3.0,0.18684108282915868,0.93955743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77662222391073,9.224125916160277]}"
1507,-15.009129,-18.473738,-9.535874,-11.133439,7.3402987,1,-3.4646091,-1.5975645,4.0,0.7593465712684382,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65319370387272,9.2122681544099]}"
1508,-15.2827835,-19.455004,-11.2349,-13.5837345,5.8712683,1,-4.172219,-2.3488345,23.0,0.8733464117166169,1.8752534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.05420164670367,8.569254074037147]}"
1509,-16.49775,-24.292017,-10.475489,-16.987364,7.3046527,1,-7.7942667,-6.5118747,3.0,0.6666138084514648,1.3202034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.93023413749518,9.301470862122969]}"
1510,-31.605219,-46.69457,-23.96157,-27.928785,18.765781,1,-15.089349,-3.9672143,3.0,0.47290830954052776,2.0783925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72541825271593,9.148667432294237]}"
1511,-15.05419,-16.898703,-9.325959,-13.028877,3.8698251,1,-1.8445119,-3.7029173,3.0,0.26323177058420033,3.8641627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6620870251855,9.099349923196076]}"
1512,-14.954708,-22.24687,-7.2123694,-12.730419,9.516451,1,-7.292162,-5.51805,4.0,0.8154135026702972,1.8779116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73808449822201,9.092073569394708]}"
1513,-18.839594,-29.45514,-11.616091,-16.531212,12.923928,1,-10.615544,-4.9151206,3.0,0.5996085180282679,0.93916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75937457045565,9.073478443013434]}"
1514,-28.494694,-30.497986,-21.02727,-22.328688,8.169298,1,-2.0032914,-1.3014195,4.0,0.060216790182940905,1.3199772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6620870251855,9.18235425544872]}"
1515,-31.367514,-38.85082,-21.749517,-27.673904,11.176916,1,-7.4833055,-5.9243855,7.0,0.7368102226225335,2.6384096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69846879419234,9.143547035174755]}"
1516,-16.44212,-17.366291,-11.257994,-10.173542,7.192749,1,-0.92417186,1.0844518,4.0,0.518250421520268,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8318686138841,9.030628803960932]}"
1517,-33.105087,-39.941196,-21.347122,-28.942673,10.998522,1,-6.836109,-7.595551,1.0,0.6826423892967333,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76341698923419,9.22062248655221]}"
1518,-15.727393,-23.691317,-10.793917,-15.927539,7.7637777,1,-7.963923,-5.1336217,5.0,0.26946466290173443,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82270579798607,9.093151547735651]}"
1519,-16.587635,-18.119051,-11.998732,-10.345739,7.7733116,1,-1.5314169,1.6529917,4.0,0.7285327688027808,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61088305399069,8.918519056502817]}"
1520,-27.9144,-42.80142,-20.477163,-23.12299,19.678429,1,-14.887018,-2.645826,2.0,0.7687434682746909,2.0946493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7356590469549,9.200410392659522]}"
1521,-14.921243,-19.747585,-7.5344605,-8.113401,11.634183,1,-4.8263416,-0.578941,5.0,0.3309979557640318,0.93923354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76826789176843,9.101775374463198]}"
1522,-16.451382,-18.054987,-10.925235,-11.886566,6.1684203,1,-1.6036047,-0.961331,7.0,0.4160636877997359,1.3197778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81381247667329,9.075903894280556]}"
1523,-13.672587,-15.859242,-5.9011426,-7.9356623,7.92358,1,-2.1866553,-2.0345192,16.0,0.775387692367778,1.3203666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85854857782245,9.386361656472262]}"
1524,-14.069858,-18.542269,-9.172226,-10.736805,7.805463,1,-4.4724107,-1.5645789,4.0,0.3057155544379736,2.0782235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.62947818037196,9.005565807533998]}"
